@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
497,'2023/12/21 03:09:14:474',8,-0.089062,0.221126,0.044001,0.250263,-2.947342,1.720759,1
498,'2023/12/21 03:09:14:507',8,-0.074726,0.27234,0.004933,0.24643,-2.952704,1.779918,1
499,'2023/12/21 03:09:14:540',8,-0.019956,0.241166,0.050651,0.243708,-2.947447,1.828983,1
500,'2023/12/21 03:09:14:573',8,-0.134635,0.248588,0.088453,0.236802,-2.954231,1.864928,1
501,'2023/12/21 03:09:16:173',9,-0.18227,-0.077927,-0.00313,0.284715,-2.855389,0.8633,1
502,'2023/12/21 03:09:16:206',9,-0.136482,-0.052805,-0.002135,0.292472,-2.861238,0.91189,1
503,'2023/12/21 03:09:16:241',9,-0.130526,-0.019596,-0.050262,0.303493,-2.862502,0.971021,1
504,'2023/12/21 03:09:16:274',9,-0.080192,-0.02206,0.003285,0.309278,-2.867411,1.031521,1
505,'2023/12/21 03:09:16:307',9,-0.146562,-0.001099,-0.006691,0.314131,-2.873926,1.083773,1
506,'2023/12/21 03:09:16:340',9,-0.125195,0.032677,-0.027603,0.320195,-2.878955,1.146973,1
507,'2023/12/21 03:09:16:373',9,-0.093556,0.050608,-0.061188,0.322271,-2.882856,1.209305,1
508,'2023/12/21 03:09:16:407',9,-0.157395,0.051408,-0.066504,0.317391,-2.887746,1.26332,1
509,'2023/12/21 03:09:16:440',9,-0.108272,0.047818,-0.013487,0.310601,-2.893258,1.328023,1
510,'2023/12/21 03:09:16:473',9,-0.095333,0.08933,-0.009413,0.306253,-2.896218,1.391604,1
511,'2023/12/21 03:09:16:507',9,-0.09571,0.118227,-0.003091,0.301996,-2.898837,1.444053,1
512,'2023/12/21 03:09:16:540',9,-0.092815,0.098934,0.023751,0.297342,-2.904783,1.502782,1
513,'2023/12/21 03:09:16:573',9,-0.08592,0.116649,-0.0151,0.296416,-2.906346,1.558343,1
514,'2023/12/21 03:09:16:606',9,-0.065283,0.108501,-0.018519,0.293929,-2.904978,1.603807,1
515,'2023/12/21 03:09:18:540',10,-0.121589,0.017674,0.00508,0.279239,-2.864187,1.063496,1
516,'2023/12/21 03:09:18:573',10,-0.159608,0.006782,0.036547,0.278416,-2.875813,1.122988,1
517,'2023/12/21 03:09:18:607',10,-0.097518,0.024188,0.027651,0.28181,-2.884064,1.182313,1
518,'2023/12/21 03:09:18:640',10,-0.061082,0.018713,-0.050819,0.286025,-2.884778,1.230876,1
519,'2023/12/21 03:09:18:673',10,-0.086927,0.060218,-0.050462,0.284245,-2.892776,1.290275,1
520,'2023/12/21 03:09:18:707',10,-0.037615,0.023589,0.002857,0.271448,-2.918579,1.350176,1
521,'2023/12/21 03:09:18:740',10,-0.0805,0.014555,0.011532,0.266524,-2.924584,1.396692,1
522,'2023/12/21 03:09:18:773',10,-0.145504,0.024471,-0.053573,0.268737,-2.918077,1.450017,1
523,'2023/12/21 03:09:18:807',10,-0.048092,0.013894,-0.02105,0.267706,-2.917655,1.506798,1
524,'2023/12/21 03:09:18:840',10,-0.10406,0.017501,-0.003536,0.265593,-2.918628,1.552272,1
525,'2023/12/21 03:09:18:873',10,-0.135261,0.061932,0.035268,0.26058,-2.922782,1.60654,1
526,'2023/12/21 03:09:18:906',10,-0.136679,0.056239,0.066543,0.258652,-2.926354,1.651488,1
527,'2023/12/21 03:09:18:940',10,-0.184026,0.109388,0.01496,0.258387,-2.931148,1.70262,1
528,'2023/12/21 03:09:18:974',10,-0.148823,0.145911,0.00548,0.259375,-2.935076,1.7538,1
529,'2023/12/21 03:09:19:005',10,-0.126414,0.175144,-0.036389,0.26095,-2.939979,1.796126,1
530,'2023/12/21 03:09:19:039',10,-0.124283,0.201458,-0.064859,0.257423,-2.947015,1.843271,1
539,'2023/12/21 03:09:40:207',12,-2.973602,-1.138269,-0.359335,0.231265,-2.793409,-0.181595,2
540,'2023/12/21 03:09:40:240',12,-3.311116,-0.336304,0.063037,0.285621,-2.829215,0.037281,2
541,'2023/12/21 03:09:40:273',12,-3.887727,1.62232,-0.190932,0.346562,-2.910068,0.357592,2
542,'2023/12/21 03:09:40:306',12,-2.796995,2.602342,0.291331,0.351428,-3.042436,0.73216,2
543,'2023/12/21 03:09:40:340',12,-2.308974,2.924753,0.053531,0.326521,3.117153,1.028377,2
544,'2023/12/21 03:09:40:373',12,-0.935651,2.811085,0.012457,0.28464,3.027435,1.327425,2
545,'2023/12/21 03:09:40:406',12,-0.626073,2.224284,-0.035808,0.26189,2.993307,1.561014,2
546,'2023/12/21 03:09:40:439',12,-0.320055,1.963578,-0.298317,0.254321,2.977457,1.729234,2
547,'2023/12/21 03:09:42:139',13,-2.632654,0.427703,-0.011428,0.264486,-3.041256,0.42141,2
548,'2023/12/21 03:09:42:173',13,-2.752954,0.699068,0.341258,0.245125,-3.115505,0.653832,2
549,'2023/12/21 03:09:42:206',13,-3.111672,1.364157,0.431546,0.22824,3.084721,0.925672,2
550,'2023/12/21 03:09:42:239',13,-2.813947,1.917122,0.143596,0.210918,3.008076,1.204978,2
551,'2023/12/21 03:09:42:272',13,-2.167183,2.202053,0.131502,0.189793,2.958365,1.431535,2
552,'2023/12/21 03:09:42:306',13,-1.424418,2.142905,-0.05585,0.171639,2.91637,1.672459,2
553,'2023/12/21 03:09:43:873',14,-2.730492,-1.067205,-0.135379,0.233762,-2.912799,-0.029255,2
554,'2023/12/21 03:09:43:906',14,-2.992986,-0.537343,-0.179683,0.264308,-2.954965,0.165851,2
555,'2023/12/21 03:09:43:939',14,-3.581048,0.621433,0.229613,0.274463,-3.023818,0.432932,2
556,'2023/12/21 03:09:43:973',14,-3.384206,1.530806,0.346379,0.272224,-3.117721,0.735565,2
557,'2023/12/21 03:09:44:007',14,-3.061181,2.280797,-0.085329,0.255822,3.096635,0.983816,2
558,'2023/12/21 03:09:44:040',14,-2.71765,2.53874,0.05608,0.19564,3.000803,1.260561,2
559,'2023/12/21 03:09:44:073',14,-2.127813,2.689056,-0.019356,0.137163,2.929701,1.488954,2
560,'2023/12/21 03:09:45:372',15,-1.562472,-1.880893,-0.278791,0.230816,-2.76507,-0.337965,2
561,'2023/12/21 03:09:45:406',15,-2.365295,-1.859447,-0.385877,0.241558,-2.824751,-0.193812,2
562,'2023/12/21 03:09:45:439',15,-2.702363,-1.330163,-0.016428,0.269302,-2.869433,-0.01167,2
563,'2023/12/21 03:09:45:473',15,-3.670681,-0.68467,0.392394,0.313657,-2.941683,0.24554,2
564,'2023/12/21 03:09:45:506',15,-4.099511,0.199015,0.279922,0.370014,-3.035479,0.562149,2
565,'2023/12/21 03:09:45:540',15,-4.290582,1.398154,0.517338,0.375253,3.12884,0.877508,2
566,'2023/12/21 03:09:45:573',15,-3.981169,2.69796,0.855217,0.327776,2.965512,1.24982,2
567,'2023/12/21 03:09:45:606',15,-2.999852,3.078766,0.506919,0.249829,2.816613,1.594882,2
568,'2023/12/21 03:09:45:640',15,-2.199101,2.782857,0.398278,0.179526,2.727872,1.843871,2
569,'2023/12/21 03:09:46:905',16,-1.45512,-1.715627,0.147505,0.199949,-2.787616,-0.136396,2
570,'2023/12/21 03:09:46:939',16,-1.7837,-1.462906,-0.097543,0.21911,-2.837053,-0.011477,2
571,'2023/12/21 03:09:46:973',16,-2.031207,-1.311181,-0.135504,0.237508,-2.892951,0.138628,2
572,'2023/12/21 03:09:47:006',16,-2.871792,-0.931685,0.049291,0.275269,-2.958335,0.35981,2
573,'2023/12/21 03:09:47:040',16,-3.330142,-0.116385,-0.12857,0.310341,-3.033928,0.633592,2
574,'2023/12/21 03:09:47:074',16,-3.501139,0.858266,0.240264,0.297878,-3.132106,0.90278,2
575,'2023/12/21 03:09:47:107',16,-3.407632,1.951441,0.5483,0.259615,3.028698,1.218482,2
576,'2023/12/21 03:09:47:140',16,-2.735766,2.384914,0.523353,0.195374,2.903826,1.513938,2
577,'2023/12/21 03:09:47:173',16,-2.13922,2.428878,0.407699,0.140275,2.811984,1.734729,2
578,'2023/12/21 03:09:47:207',16,-1.503602,2.35824,0.154267,0.090664,2.725653,1.964488,2
579,'2023/12/21 03:09:48:439',17,-1.619946,-1.658743,0.009582,0.212762,-2.780272,-0.044134,2
580,'2023/12/21 03:09:48:473',17,-1.897765,-1.168164,-0.06886,0.223838,-2.841739,0.124626,2
581,'2023/12/21 03:09:48:506',17,-2.395505,-0.855992,0.015715,0.248235,-2.917595,0.335564,2
582,'2023/12/21 03:09:48:541',17,-2.76356,-0.334137,-0.07102,0.275126,-2.9858,0.554339,2
583,'2023/12/21 03:09:48:572',17,-2.979103,0.549473,0.250477,0.285832,-3.079981,0.841013,2
584,'2023/12/21 03:09:48:606',17,-3.240688,1.320669,0.418336,0.275242,3.084645,1.152694,2
585,'2023/12/21 03:09:48:641',17,-2.657758,2.090203,0.102883,0.24029,2.985527,1.415153,2
586,'2023/12/21 03:09:48:672',17,-1.790526,2.21137,0.255002,0.174923,2.881673,1.683702,2
587,'2023/12/21 03:09:48:706',17,-1.283543,2.112148,0.276884,0.124862,2.801397,1.913391,2
588,'2023/12/21 03:09:48:739',17,-0.831988,2.071647,0.022417,0.092991,2.748778,2.080538,2
589,'2023/12/21 03:09:49:906',18,-1.523316,-1.391008,-0.069585,0.209785,-2.878309,0.117256,2
590,'2023/12/21 03:09:49:940',18,-1.954058,-1.139822,0.018429,0.243356,-2.937605,0.289882,2
591,'2023/12/21 03:09:49:973',18,-2.29619,-0.690226,-0.466971,0.272642,-2.989364,0.472784,2
592,'2023/12/21 03:09:50:006',18,-2.888805,-0.328606,0.121112,0.277242,-3.057136,0.715755,2
593,'2023/12/21 03:09:50:039',18,-3.745648,0.513733,0.104568,0.263807,3.132365,1.005054,2
594,'2023/12/21 03:09:50:073',18,-3.483367,1.654219,0.47108,0.208647,3.026608,1.276115,2
595,'2023/12/21 03:09:50:106',18,-2.83239,2.376907,0.882619,0.132282,2.896541,1.575493,2
596,'2023/12/21 03:09:50:139',18,-2.008683,2.491031,0.712038,0.08715,2.789045,1.84748,2
597,'2023/12/21 03:09:50:172',18,-1.584316,2.497219,-0.002401,0.054895,2.71178,2.05826,2
598,'2023/12/21 03:09:50:206',18,-0.850735,2.35092,-0.177204,0.020981,2.639643,2.266276,2
599,'2023/12/21 03:09:51:372',19,-1.331126,-1.41014,-0.371567,0.227687,-2.844199,0.072907,2
600,'2023/12/21 03:09:51:406',19,-2.09153,-1.383986,-0.303916,0.240644,-2.885786,0.228512,2
601,'2023/12/21 03:09:51:440',19,-2.726582,-0.970825,-0.343654,0.252177,-2.940056,0.413016,2
602,'2023/12/21 03:09:51:473',19,-2.937076,-0.196258,0.109162,0.255598,-3.008123,0.678136,2
603,'2023/12/21 03:09:51:506',19,-3.372817,0.854318,0.729204,0.233635,-3.125168,0.977048,2
604,'2023/12/21 03:09:51:540',19,-3.107819,1.703983,0.725636,0.205051,3.045767,1.24018,2
605,'2023/12/21 03:09:51:573',19,-2.446825,2.243021,0.592689,0.154956,2.91867,1.525133,2
606,'2023/12/21 03:09:51:606',19,-2.061405,2.198686,0.336411,0.117059,2.828434,1.739436,2
607,'2023/12/21 03:09:51:640',19,-1.286081,2.25151,0.060483,0.080423,2.74672,1.965482,2
608,'2023/12/21 03:09:52:872',20,-2.100997,0.411826,-0.109517,0.256266,-3.087572,0.777007,2
609,'2023/12/21 03:09:52:906',20,-2.298066,0.628549,0.211716,0.232208,3.113553,1.027802,2
610,'2023/12/21 03:09:52:939',20,-2.3886,0.581055,0.351081,0.209819,3.039129,1.273881,2
611,'2023/12/21 03:09:52:973',20,-2.645904,1.158809,0.224544,0.184698,2.980406,1.489599,2
612,'2023/12/21 03:09:53:006',20,-1.938311,1.727976,0.241686,0.141441,2.913007,1.735388,2
613,'2023/12/21 03:09:53:039',20,-1.029491,1.939754,0.040032,0.093178,2.859215,1.953366,2
614,'2023/12/21 03:09:54:273',21,-1.978822,0.305079,0.104451,0.19374,-3.107595,0.985715,2
615,'2023/12/21 03:09:54:306',21,-2.074625,0.592808,0.043233,0.166297,3.112584,1.187987,2
616,'2023/12/21 03:09:54:339',21,-2.535344,0.753491,0.029832,0.122157,3.041787,1.421915,2
617,'2023/12/21 03:09:54:372',21,-2.315978,1.256742,0.403565,0.076029,2.979205,1.659073,2
618,'2023/12/21 03:09:54:406',21,-1.826617,1.475406,0.290275,0.050409,2.931281,1.857665,2
619,'2023/12/21 03:09:55:706',22,-2.015588,0.46021,-0.024774,0.22118,-3.105372,1.033862,2
620,'2023/12/21 03:09:55:740',22,-2.166641,0.685789,-0.03233,0.196916,3.11878,1.272037,2
621,'2023/12/21 03:09:55:774',22,-2.057189,1.129226,0.182804,0.154066,3.052826,1.509815,2
622,'2023/12/21 03:09:55:806',22,-1.965692,1.322023,0.321975,0.11732,2.996759,1.704072,2
623,'2023/12/21 03:09:55:839',22,-1.626121,1.523556,0.274099,0.089548,2.957767,1.915758,2
624,'2023/12/21 03:09:55:872',22,-0.740393,1.739381,0.034586,0.070815,2.921681,2.099559,2
625,'2023/12/21 03:09:55:906',22,-0.422835,1.709775,0.015348,0.069129,2.903308,2.23206,2
626,'2023/12/21 03:09:57:006',23,-1.521856,-0.273499,-0.48292,0.317004,-2.970149,0.5524,2
627,'2023/12/21 03:09:57:039',23,-1.994338,-0.231619,-0.252345,0.300023,-3.031239,0.768555,2
628,'2023/12/21 03:09:57:073',23,-2.04345,0.158562,-0.048053,0.273264,-3.08814,0.999418,2
629,'2023/12/21 03:09:57:106',23,-2.150753,0.178428,0.029384,0.237179,-3.141054,1.198779,2
630,'2023/12/21 03:09:57:139',23,-2.604978,0.518232,0.445978,0.189593,3.078939,1.431047,2
631,'2023/12/21 03:09:57:173',23,-2.4094,1.23062,0.304787,0.151147,3.024803,1.633027,2
632,'2023/12/21 03:09:58:406',24,-1.973386,0.098476,0.056393,0.274471,-3.085936,1.112202,2
633,'2023/12/21 03:09:58:439',24,-2.127612,0.384369,-0.006523,0.252349,3.130497,1.308962,2
634,'2023/12/21 03:09:58:473',24,-2.394998,0.718858,0.183428,0.216486,3.051706,1.545848,2
635,'2023/12/21 03:09:58:506',24,-2.061101,1.037982,0.130398,0.174502,2.987322,1.787563,2
636,'2023/12/21 03:09:58:540',24,-1.861807,1.283544,0.00633,0.124625,2.932855,1.989109,2
637,'2023/12/21 03:09:58:573',24,-1.287989,1.573603,0.114599,0.062673,2.878732,2.204356,2
638,'2023/12/21 03:09:59:706',25,-1.279215,-0.348078,-0.295401,0.275162,-2.971031,0.562474,2
639,'2023/12/21 03:09:59:740',25,-2.211649,-0.603995,0.090714,0.254408,-3.017901,0.76079,2
640,'2023/12/21 03:09:59:773',25,-2.506426,-0.205927,0.247496,0.245758,-3.072715,0.94743,2
641,'2023/12/21 03:09:59:806',25,-2.443818,0.147351,0.203822,0.235741,-3.140056,1.18549,2
642,'2023/12/21 03:09:59:839',25,-2.710602,0.605181,0.135172,0.205704,3.075282,1.401187,2
643,'2023/12/21 03:09:59:873',25,-2.70056,1.411561,0.318775,0.150316,2.981147,1.663808,2
644,'2023/12/21 03:09:59:906',25,-2.072684,2.053291,0.18383,0.083172,2.893543,1.918694,2
645,'2023/12/21 03:09:59:939',25,-1.251679,2.222708,0.191426,0.035994,2.830893,2.109472,2
646,'2023/12/21 03:09:59:972',25,-0.5692,2.231782,-0.157293,0.000291,2.77829,2.294601,2
647,'2023/12/21 03:10:01:172',26,-2.207677,0.288427,0.291598,0.270741,-3.087936,0.969071,2
648,'2023/12/21 03:10:01:206',26,-2.532641,0.803182,0.359358,0.252828,3.114985,1.211753,2
649,'2023/12/21 03:10:01:239',26,-2.540896,1.197768,0.556668,0.22133,3.01032,1.46637,2
650,'2023/12/21 03:10:01:273',26,-2.106521,1.625697,0.302793,0.191999,2.928757,1.689085,2
651,'2023/12/21 03:10:01:306',26,-1.379353,1.917385,0.103922,0.143,2.8384,1.932944,2
652,'2023/12/21 03:10:01:339',26,-1.048194,1.919665,-0.0451,0.091438,2.763121,2.148799,2
653,'2023/12/21 03:10:01:373',26,-0.633078,1.87048,-0.085393,0.055705,2.717524,2.312479,2
654,'2023/12/21 03:10:02:472',27,-1.591267,-0.887141,-0.527018,0.32995,-2.890436,0.239901,2
655,'2023/12/21 03:10:02:506',27,-2.085149,-0.75497,0.026194,0.31627,-2.953187,0.410301,2
656,'2023/12/21 03:10:02:540',27,-2.692195,-0.318552,0.454398,0.30467,-3.031541,0.639137,2
657,'2023/12/21 03:10:02:573',27,-2.939134,0.032053,0.641164,0.293432,-3.135585,0.895628,2
658,'2023/12/21 03:10:02:606',27,-3.097048,0.831662,0.459014,0.282455,3.043098,1.138617,2
659,'2023/12/21 03:10:03:939',28,-2.427023,0.671492,0.226956,0.187419,3.013184,1.336942,2
660,'2023/12/21 03:10:03:973',28,-2.262376,0.846057,0.156084,0.143115,2.948208,1.574374,2
661,'2023/12/21 03:10:04:006',28,-2.181925,1.045891,0.136071,0.089819,2.895637,1.774672,2
662,'2023/12/21 03:10:04:039',28,-2.084665,1.288804,0.181653,0.016176,2.832556,1.999886,2
663,'2023/12/21 03:10:04:073',28,-1.626552,1.647894,0.173025,-0.046672,2.788484,2.188729,2
664,'2023/12/21 03:10:12:307',29,-0.855526,1.7426,0.996237,0.10384,-2.023068,1.82964,3
665,'2023/12/21 03:10:12:340',29,-1.253021,2.031262,0.775351,0.108946,-2.092621,1.653792,3
666,'2023/12/21 03:10:12:373',29,-1.752749,2.134818,0.509624,0.142286,-2.194673,1.420372,3
667,'2023/12/21 03:10:12:407',29,-2.439187,2.245654,0.022055,0.234507,-2.310265,1.168188,3
668,'2023/12/21 03:10:12:440',29,-2.220387,2.281145,-0.643829,0.394311,-2.332542,0.937415,3
669,'2023/12/21 03:10:12:473',29,-1.709308,2.475176,-1.438899,0.631965,-2.256593,0.650073,3
670,'2023/12/21 03:10:12:506',29,-0.941232,1.95627,-2.16721,0.832968,-2.168519,0.376038,3
671,'2023/12/21 03:10:12:539',29,-0.648065,1.406261,-1.98224,0.960032,-2.092087,0.155981,3
672,'2023/12/21 03:10:14:006',30,-1.378494,1.87954,-1.255712,0.444004,-2.186935,0.721891,3
673,'2023/12/21 03:10:14:039',30,-1.356206,1.655465,-1.47358,0.56651,-2.217144,0.52288,3
674,'2023/12/21 03:10:14:073',30,-1.196224,1.445239,-1.807752,0.675956,-2.222433,0.373668,3
675,'2023/12/21 03:10:14:107',30,-0.712004,1.176574,-1.495262,0.792566,-2.214188,0.228194,3
676,'2023/12/21 03:10:14:139',30,-0.254554,0.809598,-1.298391,0.894611,-2.182726,0.087227,3
677,'2023/12/21 03:10:15:239',31,-1.175095,1.571499,0.444918,0.130354,-1.976977,1.468202,3
678,'2023/12/21 03:10:15:272',31,-1.318922,1.866453,0.383198,0.189982,-2.036573,1.284813,3
679,'2023/12/21 03:10:15:306',31,-1.558784,2.054434,-0.130287,0.276353,-2.093055,1.077873,3
680,'2023/12/21 03:10:15:341',31,-1.639152,2.114189,-0.614455,0.374007,-2.13017,0.892417,3
681,'2023/12/21 03:10:15:373',31,-1.379857,1.963993,-1.286556,0.503997,-2.150655,0.683308,3
682,'2023/12/21 03:10:15:407',31,-1.100886,1.761078,-1.55385,0.640175,-2.148486,0.484142,3
683,'2023/12/21 03:10:17:006',32,-1.642137,2.028321,0.480205,0.216735,-2.307015,0.85431,3
684,'2023/12/21 03:10:17:039',32,-1.693612,2.221494,0.067091,0.369231,-2.326917,0.62535,3
685,'2023/12/21 03:10:17:073',32,-1.690436,2.322143,-0.486287,0.518145,-2.330516,0.426061,3
686,'2023/12/21 03:10:17:106',32,-1.524653,2.121226,-0.981089,0.696558,-2.293619,0.189495,3
687,'2023/12/21 03:10:17:140',32,-1.122959,1.890297,-1.245449,0.860995,-2.206026,-0.052887,3
688,'2023/12/21 03:10:17:173',32,-0.767805,1.57284,-1.414727,0.971457,-2.123511,-0.268029,3
689,'2023/12/21 03:10:17:206',32,-0.531824,1.032404,-1.798389,1.068173,-1.991355,-0.542886,3
690,'2023/12/21 03:10:18:973',33,-1.827628,1.878827,-0.60266,0.349068,-2.195005,0.359033,3
691,'2023/12/21 03:10:19:005',33,-1.59584,1.866946,-0.923504,0.442173,-2.220473,0.193392,3
692,'2023/12/21 03:10:19:039',33,-1.421236,1.580943,-1.010399,0.562827,-2.241581,0.011626,3
693,'2023/12/21 03:10:19:072',33,-1.059357,1.432374,-1.303593,0.696665,-2.231321,-0.166036,3
694,'2023/12/21 03:10:19:106',33,-0.573496,1.209817,-1.623996,0.797155,-2.21655,-0.308192,3
695,'2023/12/21 03:10:20:240',34,-1.082308,1.917234,0.483413,0.145422,-2.032012,1.003839,3
696,'2023/12/21 03:10:20:272',34,-1.341311,2.147554,0.150573,0.214347,-2.095368,0.789858,3
697,'2023/12/21 03:10:20:306',34,-1.559122,2.263242,-0.300642,0.317629,-2.134409,0.553385,3
698,'2023/12/21 03:10:20:339',34,-1.503012,2.261307,-0.948003,0.420067,-2.142696,0.352883,3
699,'2023/12/21 03:10:20:373',34,-1.316379,2.013824,-1.090611,0.540579,-2.142566,0.130206,3
700,'2023/12/21 03:10:20:406',34,-1.179834,1.797872,-1.293227,0.659712,-2.11706,-0.092796,3
701,'2023/12/21 03:10:20:440',34,-0.871203,1.547632,-1.33975,0.754027,-2.086028,-0.278741,3
702,'2023/12/21 03:10:21:706',35,-0.894151,1.996916,0.938344,0.122805,-1.923397,1.308772,3
703,'2023/12/21 03:10:21:740',35,-1.319181,2.197229,0.523121,0.168794,-1.979594,1.081703,3
704,'2023/12/21 03:10:21:773',35,-1.478971,2.407853,0.143496,0.232435,-2.013956,0.868326,3
705,'2023/12/21 03:10:21:806',35,-1.672447,2.451922,-0.557551,0.327496,-2.064746,0.617956,3
706,'2023/12/21 03:10:21:839',35,-1.596458,2.316073,-0.96316,0.441802,-2.086809,0.372279,3
707,'2023/12/21 03:10:21:873',35,-1.221482,2.136637,-1.429958,0.540858,-2.087663,0.171776,3
708,'2023/12/21 03:10:21:906',35,-1.021855,1.625344,-1.424295,0.640985,-2.080618,-0.041607,3
709,'2023/12/21 03:10:23:209',36,-1.074798,2.214796,0.476332,0.190043,-1.988572,0.964059,3
710,'2023/12/21 03:10:23:240',36,-1.356969,2.282734,-0.12993,0.243869,-2.022922,0.745254,3
711,'2023/12/21 03:10:23:272',36,-1.543403,2.31745,-0.678701,0.324906,-2.059175,0.494015,3
712,'2023/12/21 03:10:23:305',36,-1.570125,2.174544,-0.928573,0.409712,-2.061167,0.277951,3
713,'2023/12/21 03:10:23:340',36,-1.263485,1.939774,-1.376437,0.518884,-2.038995,0.032507,3
714,'2023/12/21 03:10:23:372',36,-1.004738,1.522708,-1.490577,0.620853,-2.002713,-0.184337,3
715,'2023/12/21 03:10:23:407',36,-0.629615,1.305735,-1.258228,0.701621,-1.953151,-0.357297,3
716,'2023/12/21 03:10:24:573',37,-0.972605,1.641962,0.731103,0.140362,-1.869324,1.062057,3
717,'2023/12/21 03:10:24:606',37,-1.079547,1.948604,0.384303,0.209221,-1.902907,0.84831,3
718,'2023/12/21 03:10:24:639',37,-1.302622,2.171152,0.094241,0.303283,-1.919848,0.617268,3
719,'2023/12/21 03:10:24:673',37,-1.407793,2.315871,-0.26333,0.404312,-1.914413,0.40155,3
720,'2023/12/21 03:10:24:707',37,-1.367069,2.317521,-0.656447,0.53667,-1.878061,0.137453,3
721,'2023/12/21 03:10:24:740',37,-1.001128,2.247512,-1.019283,0.669826,-1.80162,-0.142323,3
722,'2023/12/21 03:10:24:774',37,-0.666893,1.961726,-1.487482,0.766071,-1.708088,-0.38699,3
723,'2023/12/21 03:10:25:906',38,-0.845147,1.435829,-0.316198,0.212495,-1.921505,0.827433,3
724,'2023/12/21 03:10:25:940',38,-0.96346,1.408075,-0.40123,0.264275,-1.950256,0.675854,3
725,'2023/12/21 03:10:25:972',38,-0.904288,1.372921,-0.384987,0.339747,-1.970452,0.500717,3
726,'2023/12/21 03:10:26:008',38,-0.811051,1.395071,-0.556568,0.425478,-1.980487,0.321899,3
727,'2023/12/21 03:10:26:039',38,-1.035389,1.287764,-0.406293,0.510834,-1.971328,0.168887,3
728,'2023/12/21 03:10:26:072',38,-0.695552,1.332606,-0.728734,0.620092,-1.931574,-0.024115,3
729,'2023/12/21 03:10:26:106',38,-0.501951,1.320163,-0.764764,0.726488,-1.868562,-0.227972,3
730,'2023/12/21 03:10:27:306',39,-1.164746,1.641617,-0.152044,0.267633,-2.045231,0.565142,3
731,'2023/12/21 03:10:27:339',39,-1.164584,1.732133,-0.340394,0.356862,-2.039274,0.392609,3
732,'2023/12/21 03:10:27:373',39,-1.088843,1.777211,-0.352504,0.478386,-2.010911,0.189782,3
733,'2023/12/21 03:10:27:406',39,-0.844002,1.740573,-0.675028,0.606983,-1.956468,-0.026332,3
734,'2023/12/21 03:10:27:441',39,-0.561345,1.714103,-0.823939,0.727474,-1.876836,-0.255817,3
735,'2023/12/21 03:10:27:474',39,-0.363208,1.431589,-0.991035,0.812809,-1.790466,-0.462535,3
736,'2023/12/21 03:10:28:639',40,-0.951694,1.603342,0.793506,0.172045,-1.795879,0.821778,3
737,'2023/12/21 03:10:28:674',40,-1.12966,1.997757,0.460732,0.239323,-1.841027,0.596169,3
738,'2023/12/21 03:10:28:706',40,-1.283813,2.230299,-0.085895,0.314242,-1.863823,0.385658,3
739,'2023/12/21 03:10:28:739',40,-1.357091,2.304602,-0.371531,0.418186,-1.890141,0.136839,3
740,'2023/12/21 03:10:28:772',40,-1.152042,2.226398,-0.996694,0.530276,-1.884897,-0.121375,3
741,'2023/12/21 03:10:28:807',40,-1.042785,1.831682,-1.27388,0.617104,-1.872636,-0.31751,3
742,'2023/12/21 03:10:28:839',40,-0.705785,1.514602,-1.173134,0.713736,-1.842422,-0.524696,3
743,'2023/12/21 03:10:30:004',41,-0.979425,1.612009,0.734238,0.134386,-1.785325,0.886485,3
744,'2023/12/21 03:10:30:039',41,-1.235358,1.869964,0.207864,0.176373,-1.817008,0.694417,3
745,'2023/12/21 03:10:30:073',41,-1.6156,2.050075,-0.061183,0.25422,-1.838279,0.462563,3
746,'2023/12/21 03:10:30:107',41,-1.467369,2.169353,-0.216583,0.363411,-1.886602,0.234966,3
747,'2023/12/21 03:10:30:139',41,-1.246796,2.265604,-0.740635,0.465219,-1.909521,0.034806,3
748,'2023/12/21 03:10:30:172',41,-0.930856,2.053073,-0.927625,0.591167,-1.883545,-0.199767,3
749,'2023/12/21 03:10:31:340',42,-0.647779,1.296445,1.161656,0.088538,-1.814641,1.055842,3
750,'2023/12/21 03:10:31:372',42,-0.963229,1.690093,0.779814,0.128434,-1.872687,0.855762,3
751,'2023/12/21 03:10:31:406',42,-1.145666,1.978813,0.552119,0.187879,-1.910492,0.658502,3
752,'2023/12/21 03:10:31:439',42,-1.630333,2.256233,0.34143,0.288683,-1.948386,0.406375,3
753,'2023/12/21 03:10:31:472',42,-1.473984,2.589307,-0.530788,0.426122,-1.972889,0.139489,3
754,'2023/12/21 03:10:31:507',42,-1.125094,2.473763,-0.967667,0.549565,-1.946942,-0.092747,3
755,'2023/12/21 03:10:31:540',42,-0.843259,2.122374,-1.265725,0.677732,-1.851427,-0.363671,3
756,'2023/12/21 03:10:32:739',43,-0.543238,1.239576,1.113141,0.109439,-1.819391,1.008275,3
757,'2023/12/21 03:10:32:774',43,-0.82983,1.479162,0.869978,0.133012,-1.870361,0.835571,3
